hs_code,year,name,País,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
31010001,2020,Exports valor,Total,"539,430","649,223","824,450","3,160,014","823,565","865,015","1,106,936","449,360","520,860","795,473","454,834","966,114"
31010001,2020,Exports valor,Estados Unidos de América,"202,768","472,744","736,689","641,272","519,324","750,984","447,229","267,404","381,361","360,655","212,193","567,425"
31010001,2020,Exports valor,Brasil (República Federativa del),0,0,"42,688",0,"128,064","84,860","243,349","7,193",0,"169,510","84,746","169,434"
31010001,2020,Exports valor,Guatemala (República de),"78,864","5,725",0,"157,920","3,250","1,262",0,"38,210","29,730","54,900","42,713","71,140"
31010001,2020,Exports valor,Chile(República de ),0,0,0,0,"1,075","1,875",0,0,"10,332",0,"22,272","53,386"
31010001,2020,Exports valor,Ucrania,0,"94,792",0,0,0,0,0,0,0,0,0,"38,550"
31010001,2020,Exports valor,Ecuador (República de),"5,141",0,0,0,0,0,"8,407",0,"5,162",0,"2,520","24,845"
31010001,2020,Exports valor,Costa Rica (República de),0,0,"5,132",0,"35,828","14,680",0,0,0,0,0,"24,011"
31010001,2020,Exports valor,República Dominicana,"2,322","5,448",0,0,"2,159",0,"3,325","39,541",0,996,"8,438","7,954"
31010001,2020,Exports valor,Alemania (República Federal de),"1,055",0,"6,397","4,044",0,86,0,0,845,0,0,"5,768"
31010001,2020,Exports valor,Polinesia Francesa,0,0,0,0,0,0,0,0,0,0,0,"3,601"
31010001,2020,Exports valor,Tailandia (Reino de),0,"3,140",0,0,0,0,0,0,0,0,0,0
31010001,2020,Exports valor,Turquia (República de),0,0,0,0,"47,040",0,0,0,0,0,0,0
31010001,2020,Exports valor,Taiwan (Taipe chino),0,0,0,0,0,"7,840",0,0,0,0,0,0
31010001,2020,Exports valor,España (Reino de),0,0,0,0,0,0,"10,000","25,175","3,756",0,"22,232",0
31010001,2020,Exports valor,Honduras (República de),"1,220",0,"4,880",0,0,0,0,0,0,0,0,0
31010001,2020,Exports valor,Italia,0,0,0,0,0,0,3,0,0,0,0,0
31010001,2020,Exports valor,"Myanmar, Unión de",0,"26,093",0,0,0,0,0,0,0,"80,160",0,0
31010001,2020,Exports valor,Panamá (República de),"10,100",0,0,"5,550",0,0,0,0,0,"4,050",0,0
31010001,2020,Exports valor,Perú (República del),"133,920",24,0,0,"26,373",620,"24,192","36,389",0,"101,800","42,600",0
31010001,2020,Exports valor,Puerto Rico,"12,067",0,"12,124",0,0,0,"7,283",0,0,"9,386","8,720",0
31010001,2020,Exports valor,Cuba (República de),0,0,0,"2,313,982",0,0,"342,193",0,0,0,0,0
31010001,2020,Exports valor,China (República Popular de),"40,603",0,0,"33,003","55,772",0,"20,955",0,"55,200",0,0,0
31010001,2020,Exports valor,Canadá,0,0,0,0,0,0,0,0,0,"8,400","8,400",0
31010001,2020,Exports valor,Colombia (República de),"14,200",0,"16,540","3,276","4,680","2,808",0,"8,124","34,474","5,616",0,0
31010001,2020,Exports valor,Belice,"25,466","41,257",0,967,0,0,0,"12,456",0,0,0,0
31010001,2020,Exports valor,Bolivia (República de),"11,704",0,0,0,0,0,0,"14,868",0,0,0,0
