hs_code,year,name,País,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
98010001,2020,Exports valor,Total,"1,085,894","1,141,353","928,147","303,814","980,755","648,123","524,680","773,591","1,441,534","629,261","665,805","372,019"
98010001,2020,Exports valor,Estados Unidos de América,"1,069,909","1,051,143","855,725","280,219","971,465","623,165","508,524","758,439","1,425,185","609,004","650,050","349,600"
98010001,2020,Exports valor,Canadá,"9,585","76,766","61,992","14,923","8,973","23,769","15,471","14,416","10,831","19,085","14,579","20,378"
98010001,2020,Exports valor,El Salvador (República de ),0,0,11,10,0,10,110,266,3,14,248,"1,756"
98010001,2020,Exports valor,Suiza,22,6,2,15,0,0,0,15,0,0,1,65
98010001,2020,Exports valor,Belice,0,0,0,0,0,0,0,0,0,0,0,50
98010001,2020,Exports valor,Aruba,0,0,0,0,0,0,0,0,0,0,0,30
98010001,2020,Exports valor,Guatemala (República de),0,14,1,88,0,1,52,169,159,299,23,27
98010001,2020,Exports valor,España (Reino de),18,11,37,12,7,9,2,30,4,9,6,21
98010001,2020,Exports valor,China (República Popular de),0,0,0,0,0,0,0,1,0,1,3,18
98010001,2020,Exports valor,Francia,15,0,0,0,0,12,1,0,0,0,0,16
98010001,2020,Exports valor,Nicaragua (República de),20,0,0,0,0,53,0,30,0,0,823,16
98010001,2020,Exports valor,"Bélgica, (Reino de)",1,0,3,3,0,1,5,3,4,7,30,12
98010001,2020,Exports valor,Alemania (República Federal de),166,55,19,4,0,10,398,17,32,15,8,10
98010001,2020,Exports valor,Italia,20,25,338,8,0,2,14,6,10,10,2,8
98010001,2020,Exports valor,Reino Unido de la Gran Bretaña e Irlanda d,0,0,0,0,8,4,0,4,20,0,9,4
98010001,2020,Exports valor,Honduras (República de),0,2,0,0,2,0,32,20,0,6,0,2
98010001,2020,Exports valor,Polonia (República Popular de),0,0,0,0,0,0,4,1,3,2,0,2
98010001,2020,Exports valor,Países Bajos (Reino de Los),482,"6,700","5,723","6,219",0,5,14,11,0,0,0,2
98010001,2020,Exports valor,Cuba (República de),0,0,0,0,0,0,0,0,0,0,0,1
98010001,2020,Exports valor,Colombia (República de),200,82,0,69,0,0,0,0,0,0,0,1
98010001,2020,Exports valor,Rusia antes U.R.S.S.,0,0,0,0,0,0,0,0,0,1,0,0
98010001,2020,Exports valor,Singapur (República de),0,0,0,0,0,0,0,0,0,2,0,0
98010001,2020,Exports valor,Corea del Sur,0,0,2,2,0,2,0,1,0,0,0,0
98010001,2020,Exports valor,República Eslovaca,0,0,0,0,0,0,0,4,0,0,0,0
98010001,2020,Exports valor,Suecia (Reino de),0,0,0,0,0,0,0,0,0,4,0,0
98010001,2020,Exports valor,Turquia (República de),0,0,0,0,0,0,0,0,0,0,0,0
98010001,2020,Exports valor,Taiwan (Taipe chino),0,0,0,0,0,0,8,0,0,0,0,0
98010001,2020,Exports valor,Uruguay (República Oriental del),96,0,0,0,0,0,0,0,0,0,0,0
98010001,2020,Exports valor,Puerto Rico,0,0,0,0,0,0,4,0,0,0,0,0
98010001,2020,Exports valor,Noruega (Reino de),0,0,0,144,264,0,0,0,0,0,0,0
98010001,2020,Exports valor,Nueva Zelandia,0,0,0,4,0,0,0,0,0,0,0,0
98010001,2020,Exports valor,Pakistan (República Islámica de),0,0,0,0,0,0,10,0,0,0,0,0
98010001,2020,Exports valor,Panamá (República de),143,10,2,0,18,922,0,154,0,0,0,0
98010001,2020,Exports valor,Perú (República del),0,0,50,0,0,0,0,0,0,0,10,0
98010001,2020,Exports valor,Haiti (República de),0,0,0,0,11,0,0,0,0,0,0,0
98010001,2020,Exports valor,India (República de la),0,0,0,0,0,0,0,0,0,1,0,0
98010001,2020,Exports valor,Irlanda (República de),0,0,0,0,0,0,0,0,"4,418",0,0,0
98010001,2020,Exports valor,Japón,124,2,9,11,7,7,1,1,0,1,1,0
98010001,2020,Exports valor,Costa Rica (República de),17,0,0,44,0,151,30,1,0,49,0,0
98010001,2020,Exports valor,Brasil (República Federativa del),0,0,0,300,0,0,0,0,0,30,0,0
98010001,2020,Exports valor,Emiratos  Arabes Unidos,0,0,98,0,0,0,0,0,0,0,0,0
98010001,2020,Exports valor,Australia (Comunidad Australiana),"5,075","6,537","4,133","1,739",0,0,0,2,864,720,0,0
98010001,2020,Exports valor,Austria (República de),0,0,0,0,0,0,0,0,1,0,0,0
98010001,2020,Exports valor,Chile(República de ),0,0,0,0,0,0,0,0,0,0,10,0
98010001,2020,Exports valor,Dinamarca (Reino de),0,0,0,0,0,0,0,0,0,1,0,0
98010001,2020,Exports valor,República Dominicana,1,0,2,0,0,0,0,0,0,0,0,0
