hs_code,year,name,País,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
27011101,2020,Exports valor,Total,"143,548","58,800","79,714","5,700","1,301","8,650",0,"52,462","97,050","124,682","110,965","186,157"
27011101,2020,Exports valor,El Salvador (República de ),"143,500","53,100","60,864",0,0,"2,950",0,"34,810","79,149","71,948","76,700","102,983"
27011101,2020,Exports valor,Guatemala (República de),0,"5,700","18,840","5,700",0,"5,700",0,"17,652","17,901","52,734","34,127","49,174"
27011101,2020,Exports valor,Perú (República del),0,0,0,0,0,0,0,0,0,0,0,"34,000"
27011101,2020,Exports valor,Honduras (República de),48,0,0,0,0,0,0,0,0,0,0,0
27011101,2020,Exports valor,Jamaica,0,0,0,0,0,0,0,0,0,0,138,0
27011101,2020,Exports valor,Australia (Comunidad Australiana),0,0,10,0,0,0,0,0,0,0,0,0
27011101,2020,Exports valor,Costa Rica (República de),0,0,0,0,"1,301",0,0,0,0,0,0,0
27011101,2020,Exports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
27011101,2020,Exports volume,Total,"476,462","200,000","264,003","20,000","1,652","30,000",0,"179,290","323,896","423,615","378,655","596,625"
27011101,2020,Exports volume,El Salvador (República de ),"476,450","180,000","203,110",0,0,"10,000",0,"118,000","261,741","240,510","260,000","325,880"
27011101,2020,Exports volume,Guatemala (República de),0,"20,000","59,853","20,000",0,"20,000",0,"61,290","62,155","183,105","118,495","170,745"
27011101,2020,Exports volume,Perú (República del),0,0,0,0,0,0,0,0,0,0,0,"100,000"
27011101,2020,Exports volume,Honduras (República de),12,0,0,0,0,0,0,0,0,0,0,0
27011101,2020,Exports volume,Jamaica,0,0,0,0,0,0,0,0,0,0,160,0
27011101,2020,Exports volume,Australia (Comunidad Australiana),0,0,"1,040",0,0,0,0,0,0,0,0,0
27011101,2020,Exports volume,Costa Rica (República de),0,0,0,0,"1,652",0,0,0,0,0,0,0
27011101,2020,Exports volume,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
27011101,2020,Imports valor,Total,"477,129","422,374","626,138","612,521","468,803","724,459","174,385","283,162","490,222","550,648","699,144","721,383"
27011101,2020,Imports valor,Perú (República del),"238,971","258,098","555,548","272,542","195,766","340,322","68,665","225,300","369,901","479,816","620,163","561,289"
27011101,2020,Imports valor,China (República Popular de),"136,563","23,814","14,663","22,749","129,196","22,749",0,"23,970","90,955","29,541","21,051","124,748"
27011101,2020,Imports valor,Estados Unidos de América,"47,424","80,879","43,636","264,130","13,751","2,091","22,431","21,609","13,070","26,136","18,998","22,065"
27011101,2020,Imports valor,Rusia antes U.R.S.S.,"39,933","59,583","11,432","24,760","30,326","344,623","83,289","11,894","16,296",5,"23,851","13,281"
27011101,2020,Imports valor,Costa Rica (República de),0,0,0,2,0,0,0,0,0,5,0,0
27011101,2020,Imports valor,Suiza,0,0,0,0,"99,764",0,0,0,0,0,0,0
27011101,2020,Imports valor,España (Reino de),0,0,859,0,0,0,0,0,0,0,0,0
27011101,2020,Imports valor,Reino Unido de la Gran Bretaña e Irlanda d,"14,238",0,0,"28,338",0,"14,138",0,0,0,"15,145","15,081",0
27011101,2020,Imports valor,Italia,0,0,0,0,0,0,0,389,0,0,0,0
27011101,2020,Imports valor,Corea del Sur,0,0,0,0,0,536,0,0,0,0,0,0
