hs_code,year,name,País,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
09011101,2020,Exports valor,Total,"2,580,429","1,352,772","3,398,843","5,297,573","2,566,667","2,828,516","1,232,909","2,154,339","152,962","2,053,663","1,113,339","2,655,781"
09011101,2020,Exports valor,Cuba (República de),0,0,0,0,0,"187,453",0,0,0,"794,737","570,616","1,308,049"
09011101,2020,Exports valor,Estados Unidos de América,"2,228,294","861,468","2,084,223","1,365,335","1,062,155","541,172","359,610","976,596","53,390","937,733","542,723","1,282,987"
09011101,2020,Exports valor,Nueva Zelandia,0,0,0,0,0,0,0,0,0,"60,748",0,"64,745"
09011101,2020,Exports valor,Países Bajos (Reino de Los),0,0,0,0,0,0,"46,904",0,0,0,0,0
09011101,2020,Exports valor,Australia (Comunidad Australiana),0,0,"67,101",0,0,0,0,"54,938",0,0,0,0
09011101,2020,Exports valor,Austria (República de),0,0,0,0,"14,570",0,0,0,0,0,0,0
09011101,2020,Exports valor,"Bélgica, (Reino de)","64,490","51,909","344,046","2,022,858","323,455","709,589",0,"274,692",0,0,0,0
09011101,2020,Exports valor,Suiza,0,0,0,"71,111",0,0,"3,235","4,922",0,0,0,0
09011101,2020,Exports valor,Chile(República de ),0,0,0,0,0,0,0,0,"32,034",0,0,0
09011101,2020,Exports valor,Alemania (República Federal de),0,"60,745","136,642","143,436","155,899","673,661",0,"36,958",0,"60,748",0,0
09011101,2020,Exports valor,Francia,"112,601","60,745","67,101","317,461",0,"61,752","177,913","164,815",0,0,0,0
09011101,2020,Exports valor,Reino Unido de la Gran Bretaña e Irlanda d,0,0,0,0,"88,687",0,0,0,0,0,0,0
09011101,2020,Exports valor,Italia,"175,044","317,905","565,527","1,377,372","841,766","654,889","645,247","641,418",0,"199,697",0,0
09011101,2020,Exports valor,Jamaica,0,0,"134,203",0,"80,135",0,0,0,0,0,0,0
09011101,2020,Exports valor,Marruecos (Reino de),0,0,0,0,0,0,0,0,"67,538",0,0,0
09011101,2020,Exports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
09011101,2020,Exports volume,Total,"869,680","422,570","961,131","1,439,284","607,755","869,137","262,987","744,083","42,975","641,470","447,933","778,341"
09011101,2020,Exports volume,Cuba (República de),0,0,0,0,0,"57,600",0,0,0,"248,239","229,578","383,356"
09011101,2020,Exports volume,Estados Unidos de América,"751,000","269,100","589,380","370,944","251,505","166,290","76,707","337,305","15,000","292,905","218,355","376,010"
09011101,2020,Exports volume,Nueva Zelandia,0,0,0,0,0,0,0,0,0,"18,975",0,"18,975"
09011101,2020,Exports volume,Países Bajos (Reino de Los),0,0,0,0,0,0,"10,005",0,0,0,0,0
09011101,2020,Exports volume,Australia (Comunidad Australiana),0,0,"18,975",0,0,0,0,"18,975",0,0,0,0
09011101,2020,Exports volume,Austria (República de),0,0,0,0,"3,450",0,0,0,0,0,0,0
09011101,2020,Exports volume,"Bélgica, (Reino de)","21,735","16,215","97,290","549,585","76,590","218,040",0,"94,875",0,0,0,0
09011101,2020,Exports volume,Suiza,0,0,0,"19,320",0,0,690,"1,700",0,0,0,0
09011101,2020,Exports volume,Chile(República de ),0,0,0,0,0,0,0,0,"9,000",0,0,0
09011101,2020,Exports volume,Alemania (República Federal de),0,"18,975","38,640","38,970","36,915","207,000",0,"12,765",0,"18,975",0,0
09011101,2020,Exports volume,Francia,"37,950","18,975","18,975","86,250",0,"18,975","37,950","56,925",0,0,0,0
09011101,2020,Exports volume,Reino Unido de la Gran Bretaña e Irlanda d,0,0,0,0,"21,000",0,0,0,0,0,0,0
09011101,2020,Exports volume,Italia,"58,995","99,305","159,921","374,215","199,320","201,232","137,635","221,538",0,"62,376",0,0
09011101,2020,Exports volume,Jamaica,0,0,"37,950",0,"18,975",0,0,0,0,0,0,0
09011101,2020,Exports volume,Marruecos (Reino de),0,0,0,0,0,0,0,0,"18,975",0,0,0
09011101,2020,Exports volume,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
09011101,2020,Imports valor,Total,"3,337,367","2,059,574","1,112,423","1,706,940","858,656","1,485,064","2,565,372","2,291,491","1,161,936","1,324,955","2,725,764","1,324,129"
09011101,2020,Imports valor,Brasil (República Federativa del),"3,199,144","1,608,989","622,480","1,294,315","858,277","1,447,939","2,562,607","2,215,729","945,967","1,007,823","1,699,096","1,285,249"
09011101,2020,Imports valor,Vietnam (República Socialista de),"36,095",0,"489,943","87,926",0,"37,125","2,765",0,0,0,0,"38,880"
09011101,2020,Imports valor,Suiza,0,0,0,0,0,0,0,0,0,0,"46,834",0
09011101,2020,Imports valor,Reino Unido de la Gran Bretaña e Irlanda d,0,0,0,0,379,0,0,0,0,359,0,0
09011101,2020,Imports valor,Uganda (República de),"102,128","450,585",0,"324,699",0,0,0,"75,762","215,969","316,773","979,834",0
09011101,2020,Imports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
09011101,2020,Imports volume,Total,"2,224,856","1,364,700","674,740","1,030,200","540,000","1,004,800","1,746,640","1,691,340","811,400","945,000","1,856,800","917,600"
09011101,2020,Imports volume,Brasil (República Federativa del),"2,127,200","1,051,500","383,500","763,500","540,000","984,800","1,746,400","1,640,040","651,200","712,800","1,120,000","897,600"
09011101,2020,Imports volume,Vietnam (República Socialista de),"20,856",0,"291,240","52,800",0,"20,000",240,0,0,0,0,"20,000"
09011101,2020,Imports volume,Suiza,0,0,0,0,0,0,0,0,0,0,"34,800",0
09011101,2020,Imports volume,Reino Unido de la Gran Bretaña e Irlanda d,0,0,0,0,0,0,0,0,0,0,0,0
09011101,2020,Imports volume,Uganda (República de),"76,800","313,200",0,"213,900",0,0,0,"51,300","160,200","232,200","702,000",0
09011101,2020,Imports volume,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
09011101,2019,Exports valor,Total,"3,665,011","1,791,201","2,692,075","1,606,172","3,278,301","1,772,691","2,265,240","2,173,682","133,497","1,201,812","2,124,386","2,248,121"
09011101,2019,Exports valor,España (Reino de),0,0,0,"64,044",0,0,0,0,0,0,0,"1,305,968"
09011101,2019,Exports valor,Estados Unidos de América,"2,938,095","1,153,082","1,413,900","542,074","1,850,449","1,004,715","1,491,452","564,066","16,467","618,901","1,772,286","942,153"
09011101,2019,Exports valor,Australia (Comunidad Australiana),0,0,0,0,"206,432",0,"147,006",0,0,"61,322","49,276",0
09011101,2019,Exports valor,"Bélgica, (Reino de)",0,0,"387,940","388,924","283,562","297,064","152,352","174,879",0,0,"51,068",0
09011101,2019,Exports valor,Cuba (República de),"527,521",0,0,0,0,0,0,"1,079,865",0,"372,292",0,0
09011101,2019,Exports valor,Suiza,0,0,0,0,"345,041",0,"66,821",0,0,0,0,0
09011101,2019,Exports valor,Alemania (República Federal de),0,"50,223","235,116",405,0,"20,628","53,457","116,586",0,"127,102","153,204",0
09011101,2019,Exports valor,Francia,173,"27,394","58,779",0,"144,290","149,069","133,643","1,023","52,778","22,195",0,0
09011101,2019,Exports valor,Reino Unido de la Gran Bretaña e Irlanda d,0,0,0,0,"152,746",0,0,0,0,0,0,0
09011101,2019,Exports valor,Italia,"151,029","399,537","596,340","610,725","295,781","301,215","73,503","181,015","64,252",0,0,0
09011101,2019,Exports valor,Jamaica,"47,502","50,223",0,0,0,0,0,"56,248",0,0,"98,552",0
09011101,2019,Exports valor,Nueva Zelandia,0,0,0,0,0,0,"147,006",0,0,0,0,0
09011101,2019,Exports valor,Puerto Rico,0,"110,742",0,0,0,0,0,0,0,0,0,0
09011101,2019,Exports valor,Uruguay (República Oriental del),691,0,0,0,0,0,0,0,0,0,0,0
09011101,2019,Exports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
09011101,2019,Exports volume,Total,"1,464,012","676,741","869,055","475,875","901,424","570,271","584,775","733,287","43,632","371,883","818,050","757,683"
09011101,2019,Exports volume,España (Reino de),0,0,0,"18,975",0,0,0,0,0,0,0,"440,150"
09011101,2019,Exports volume,Estados Unidos de América,"1,173,640","435,650","456,435","160,605","508,812","323,215","385,020","190,287","5,382","191,510","682,465","317,533"
09011101,2019,Exports volume,Australia (Comunidad Australiana),0,0,0,0,"56,762",0,"37,950",0,0,"18,975","18,975",0
