hs_code,year,name,País,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
22011001,2020,Exports valor,Total,"4,434,754","4,292,603","7,132,922","11,149,774","7,242,480","6,994,515","9,036,306","8,527,853","7,646,828","10,248,410","7,548,309","8,141,205"
22011001,2020,Exports valor,Estados Unidos de América,"4,431,755","4,290,037","7,132,081","11,149,698","7,239,247","6,992,473","9,036,138","8,527,549","7,646,026","10,241,728","7,548,110","8,140,647"
22011001,2020,Exports valor,Panamá (República de),0,292,0,0,0,233,0,0,0,364,0,359
22011001,2020,Exports valor,Canadá,23,96,0,12,212,27,168,0,153,"4,172",193,196
22011001,2020,Exports valor,Belice,"1,156",770,841,64,0,0,0,0,0,0,0,3
22011001,2020,Exports valor,Australia (Comunidad Australiana),0,0,0,0,151,0,0,0,0,0,0,0
22011001,2020,Exports valor,Puerto Rico,"1,820",362,0,0,0,597,0,304,584,462,0,0
22011001,2020,Exports valor,Cuba (República de),0,0,0,0,0,22,0,0,0,0,0,0
22011001,2020,Exports valor,Curazao,0,0,0,0,0,0,0,0,0,"1,684",0,0
22011001,2020,Exports valor,Alemania (República Federal de),0,0,0,0,0,0,0,0,65,0,0,0
22011001,2020,Exports valor,Países no identificados,0,"1,046",0,0,"2,717","1,163",0,0,0,0,0,0
22011001,2020,Exports valor,Venezuela (República de),0,0,0,0,153,0,0,0,0,0,6,0
22011001,2020,Exports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
22011001,2020,Exports volume,Total,"7,566,243","7,280,790","11,531,838","18,396,359","9,771,239","11,852,889","15,385,159","14,471,457","13,317,525","16,118,151","12,243,159","12,968,078"
22011001,2020,Exports volume,Estados Unidos de América,"7,560,374","7,277,495","11,529,664","18,396,272","9,768,696","11,850,612","15,385,015","14,470,924","13,316,111","16,109,820","12,242,831","12,967,668"
22011001,2020,Exports volume,Panamá (República de),0,132,0,0,0,120,0,0,0,173,0,163
22011001,2020,Exports volume,Canadá,36,81,0,28,367,209,144,0,244,"2,737",324,230
22011001,2020,Exports volume,Belice,"3,172","1,779","2,174",58,0,0,0,0,0,0,0,16
22011001,2020,Exports volume,Australia (Comunidad Australiana),0,0,0,0,216,0,0,0,0,0,0,0
22011001,2020,Exports volume,Puerto Rico,"2,661",532,0,0,0,"1,064",0,532,"1,064","1,431",0,0
22011001,2020,Exports volume,Cuba (República de),0,0,0,0,0,28,0,0,0,0,0,0
22011001,2020,Exports volume,Curazao,0,0,0,0,0,0,0,0,0,"3,987",0,0
22011001,2020,Exports volume,Alemania (República Federal de),0,0,0,0,0,0,0,0,104,0,0,0
22011001,2020,Exports volume,Países no identificados,0,769,0,0,"1,940",854,0,0,0,0,0,0
22011001,2020,Exports volume,Venezuela (República de),0,0,0,0,19,0,0,0,0,0,4,0
22011001,2020,Exports volume,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
22011001,2020,Imports valor,Total,"1,719,190","911,747","790,043","439,657","1,134,746","585,847","427,074","439,914","399,237","622,047","523,140","299,136"
22011001,2020,Imports valor,Francia,"1,537,382","544,468","480,514","278,942","882,588","457,206","113,400","297,654","228,865","308,242","282,107","245,218"
22011001,2020,Imports valor,Italia,"109,344","232,032","231,007","144,555","204,988","92,322","182,668","132,347","50,259","238,446","113,241","43,002"
22011001,2020,Imports valor,Estados Unidos de América,"18,993","11,566","12,796","11,796","8,963","35,593","126,496","6,489","117,824","6,972","124,434","10,247"
22011001,2020,Imports valor,Noruega (Reino de),561,782,802,"1,129",562,614,"1,135",417,983,"1,081","1,170",563
22011001,2020,Imports valor,Reino Unido de la Gran Bretaña e Irlanda d,215,161,0,0,168,0,0,0,"1,206",0,"1,004",106
22011001,2020,Imports valor,Guatemala (República de),0,0,0,0,79,0,38,0,100,0,0,0
22011001,2020,Imports valor,India (República de la),0,0,0,0,0,0,0,0,0,0,2,0
22011001,2020,Imports valor,Islandia (República de),0,0,0,"1,436",0,0,"3,337",0,0,0,0,0
22011001,2020,Imports valor,Portugal,0,0,0,0,0,0,0,0,0,"42,426",0,0
22011001,2020,Imports valor,Rumania (República de),0,0,0,0,0,0,0,0,0,16,0,0
22011001,2020,Imports valor,Tailandia (Reino de),287,0,0,0,0,0,0,0,0,0,0,0
22011001,2020,Imports valor,Uruguay (República Oriental del),0,0,0,0,"15,264",0,0,0,0,0,0,0
22011001,2020,Imports valor,Canadá,0,0,0,11,0,102,0,0,0,0,0,0
22011001,2020,Imports valor,Colombia (República de),0,119,1,0,0,0,0,0,0,0,0,0
22011001,2020,Imports valor,Costa Rica (República de),"35,521","122,619","64,612",0,0,0,0,0,0,0,0,0
22011001,2020,Imports valor,Cuba (República de),0,0,31,0,0,0,0,0,0,0,0,0
22011001,2020,Imports valor,China (República Popular de),0,0,0,0,0,0,0,0,0,23,23,0
22011001,2020,Imports valor,Alemania (República Federal de),0,0,0,"1,788",0,0,0,"3,007",0,0,0,0
22011001,2020,Imports valor,Ecuador (República de),0,0,0,0,0,0,0,0,0,0,0,0
22011001,2020,Imports valor,España (Reino de),"16,590",0,280,0,"22,134",0,0,0,0,"24,841","1,159",0
22011001,2020,Imports valor,Vietnam (República Socialista de),297,0,0,0,0,0,0,0,0,0,0,0
22011001,2020,Imports valor,Japón,0,0,0,0,0,10,0,0,0,0,0,0
22011001,2020,Imports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
22011001,2020,Imports volume,Total,"1,359,323","777,600","874,394","609,918","1,102,389","566,826","412,409","517,039","334,385","750,351","503,204","338,052"
22011001,2020,Imports volume,Francia,"1,157,818","442,040","506,435","382,871","736,387","430,706","140,574","356,035","263,786","369,290","341,834","275,295"
22011001,2020,Imports volume,Italia,"126,286","258,306","318,282","203,465","311,615","99,499","222,967","151,132","47,390","281,026","133,936","51,245"
22011001,2020,Imports volume,Estados Unidos de América,"41,929","17,008","17,467","20,667","12,978","36,339","30,484","8,327","20,932","8,810","26,531","11,231"
22011001,2020,Imports volume,Noruega (Reino de),224,315,316,438,221,120,220,81,192,211,230,110
22011001,2020,Imports volume,Reino Unido de la Gran Bretaña e Irlanda d,56,526,0,0,38,0,0,0,"2,016",0,221,171
22011001,2020,Imports volume,Guatemala (República de),0,0,0,0,25,0,25,0,67,0,0,0
22011001,2020,Imports volume,India (República de la),0,0,0,0,0,0,0,0,0,0,3,0
22011001,2020,Imports volume,Islandia (República de),0,0,0,252,0,0,"18,136",0,0,0,0,0
22011001,2020,Imports volume,Portugal,0,0,0,0,0,0,0,0,0,"34,267",0,0
22011001,2020,Imports volume,Rumania (República de),0,0,0,0,0,0,0,0,0,9,0,0
22011001,2020,Imports volume,Tailandia (Reino de),70,0,0,0,0,0,0,0,0,0,0,0
22011001,2020,Imports volume,Uruguay (República Oriental del),0,0,0,0,"14,364",0,0,0,0,0,0,0
22011001,2020,Imports volume,Canadá,0,0,0,198,0,146,0,0,0,0,0,0
22011001,2020,Imports volume,Colombia (República de),0,2,0,0,0,0,0,0,0,0,0,0
22011001,2020,Imports volume,Costa Rica (República de),"15,840","59,400","31,680",0,0,0,0,0,0,0,0,0
22011001,2020,Imports volume,Cuba (República de),0,0,14,0,0,0,0,0,0,0,0,0
22011001,2020,Imports volume,China (República Popular de),0,0,0,0,0,0,0,0,0,27,27,0
22011001,2020,Imports volume,Alemania (República Federal de),0,0,0,"2,025",0,0,0,"1,462",0,0,0,0
22011001,2020,Imports volume,Ecuador (República de),0,0,0,0,0,0,0,0,0,0,0,0
22011001,2020,Imports volume,España (Reino de),"16,989",0,197,0,"26,759",0,0,0,0,"56,708",420,0
22011001,2020,Imports volume,Vietnam (República Socialista de),108,0,0,0,0,0,0,0,0,0,0,0
22011001,2020,Imports volume,Japón,0,0,0,0,0,13,0,0,0,0,0,0
